"id","Size","color"
"dieters- food supplements",1,"#690000"
"baby & toddler food",0.946594309689403,"#690000"
"new baby preppers- feeding",0.945362677211452,"#690000"
"snackers",0.938732474917456,"#690000"
"on the shopping list- organic food",0.934997576578107,"#690000"
"family time focussed",0.932388550884213,"#690000"
"known brand prioritisers",0.928787137866559,"#690000"
"supermarket regulars",0.92289603713207,"#690000"
"child fashion",0.918610142512414,"#690000"
"home design fans- nursery",0.905936397576267,"#690000"
"on the pulse- retail industry",0.899622253396487,"#690000"
"foodies",0.885213146497176,"#690000"
"on the pulse- food industry",0.879680260899871,"#690000"
"healthy living- nutrition",0.875691894634954,"#690000"
"app obsessed",0.86806608105626,"#690000"
"baby & toddler entertainment",0.86328201083082,"#690000"
"progressive parents",0.859899071175397,"#690000"
"vegans",0.856718794338129,"#690000"
"trend setters",0.850091918599705,"#690000"
"fast food fans",0.847784014675728,"#690000"
"healthy eaters",0.841873452694317,"#690000"
"dieters- paleo",0.840917860438974,"#690000"
"new baby gifters",0.836952481959871,"#690000"
"vegetarians",0.833027151827432,"#690000"
"savvy savers",0.831465314114037,"#690000"
"american cuisine fans",0.829007453086883,"#690000"
"convenience seekers",0.825624872008913,"#690000"
"socialisers- home entertaining",0.820559804030604,"#690000"
"on the shopping list- desserts",0.812933149320968,"#690000"
"sustainability champions",0.807972667643562,"#690000"
"on the shopping list- juice",0.801971656248646,"#690000"
"healthy living- wellness",0.79878860663217,"#690000"
"fitness fans",0.798696067624133,"#690000"
"healthy living- children's health",0.796463771373985,"#690000"
"fair trade prioritisers",0.7942015282278,"#690000"
"on the shopping list- tarts & sweet treats",0.792134846686707,"#690000"
"on the pulse- advertising industry",0.790696887825435,"#690000"
"business strategists",0.789263650859131,"#690000"
"baby & toddler fashion",0.787334364768487,"#690000"
"health and fitness show fans",0.780735815322045,"#690000"
"on the shopping list- vegetarian food",0.779908286749393,"#690000"
"subscription box members",0.779260464308071,"#690000"
"fitness fans- physical exercise",0.778942522325806,"#690000"
"on the shopping list- chocolate",0.778553886206296,"#690000"
"street style",0.777127491427792,"#690000"
"tech enthusiasts",0.776907020235135,"#690000"
"magazine addicts",0.776748810748275,"#690000"
"under armour fans",0.77372282243304,"#690000"
"on the pulse- technology industry",0.772150308980021,"#690000"
"home upgraders- freezers",0.771349841512918,"#690000"
"organizational gurus",0.771331113211312,"#690000"
"on the shopping list- crisps",0.770981919089529,"#690000"
"lululemon fans",0.763410023393334,"#690000"
"on-the-pulse fashionistas",0.761982658046796,"#690000"
"go players",0.760110220164308,"#690000"
"young upwardly mobile",0.759628541370072,"#690000"
"children's clothing fans",0.758564910353856,"#690000"
"c&a fans",0.75667410485723,"#690000"
"3d graphic designers",0.756001348893232,"#690000"
"new parents",0.754294399292603,"#690000"
"on the shopping list- cookies",0.753250329192879,"#690000"
"time poor people",0.752636647619305,"#690000"
"large pet owners",0.747054749331243,"#690000"
"creative thinkers",0.747000610819907,"#690000"
"experience seeker - diners",0.746038796979914,"#690000"
"on the pulse- innovation",0.746035776163799,"#690000"
"home design fans- storage & shelving",0.745918513667302,"#690000"
"casual restaurant fans",0.744076735075527,"#690000"
"old navy fans",0.742217493097593,"#690000"
"inspiration hunters",0.740986214783066,"#690000"
"healthy living- female health",0.740308145626977,"#690000"
"pre-school families",0.738510486818222,"#690000"
"social media enthusiasts",0.737051749711845,"#690000"
"cooking enthusiasts- cookware & bakeware",0.736766114364903,"#690000"
"restaurant enthusiasts",0.736540704989702,"#690000"
"photoshop artists",0.736016492085666,"#8B0000"
"pet cat owners",0.733374861803399,"#8B0000"
"on the shopping list- vegan food",0.732609271697102,"#8B0000"
"budget casual dressers- female",0.732396933175421,"#8B0000"
"mobile enthusiasts",0.730151909802629,"#8B0000"
"smart home enthusiasts",0.730115296931973,"#8B0000"
"skechers fans",0.730070489107352,"#8B0000"
"pet owners- finding the right food",0.729650626925463,"#8B0000"
"home upgraders- refrigerators",0.729379235623824,"#8B0000"
"on the shopping list- biscuit",0.729137775618486,"#8B0000"
"american eagle outfitters fans",0.726674938281074,"#8B0000"
"dieters- weight loss",0.726481273495256,"#8B0000"
"banana republic fans",0.72586350867732,"#8B0000"
"budget sportswear buyers- male",0.724493457329033,"#8B0000"
"shopping centre enthusiasts",0.7234367335938,"#8B0000"
"gardening fans- hands on landscapers",0.722805396456909,"#8B0000"
"designers",0.722551356143046,"#8B0000"
"education comes first - early childhood education",0.72070975216446,"#8B0000"
"on the pulse- media industry",0.720297012256508,"#8B0000"
"financially astute savers",0.71992452413408,"#8B0000"
"independent spirits",0.719704476150196,"#8B0000"
"cat owners",0.718568770112997,"#8B0000"
"casual gamers",0.718123553475885,"#8B0000"
"on the shopping list- candy & sweets",0.717880159700346,"#8B0000"
"pet owners",0.717238158310121,"#8B0000"
"uniqlo fans",0.71723094221493,"#8B0000"
"on the pulse- environmental services industry",0.716728781036519,"#8B0000"
"mainstream sportswear buyers- female",0.715351590891731,"#8B0000"
"augmented reality interested",0.714652318129549,"#8B0000"
"quick meals",0.714396023616007,"#8B0000"
"home upgraders- other kitchen appliance accessories",0.713113401197792,"#8B0000"
"asian cuisine fans",0.712273025213294,"#8B0000"
"luxury sportswear buyers- female",0.709860440693276,"#8B0000"
"on the shopping list- cheese & cheesemaking",0.706942717334523,"#8B0000"
"adventurous eaters",0.706925200274615,"#8B0000"
"google fans",0.706381705035278,"#8B0000"
"media & communication buffs",0.706073390964756,"#8B0000"
