"id","Size","color"
"food, drink and cooking show fans",NA,"#690000"
"food, drink and cooking show fans",NA,"#690000"
"food, drink and cooking show fans",NA,"#690000"
"foodies",NA,"#690000"
"cooking enthusiasts",NA,"#690000"
"cookbook readers",NA,"#690000"
"african cuisine fans",NA,"#690000"
"luxury inspiration",NA,"#690000"
"quality seekers",NA,"#690000"
"on the pulse- food industry",NA,"#690000"
"british cuisine fans",NA,"#690000"
"on the shopping list- organic food",NA,"#690000"
"asian cuisine fans",NA,"#690000"
"adventurous eaters",NA,"#690000"
"dieters- food supplements",NA,"#690000"
"brand trialers",NA,"#690000"
"on the shopping list- cheese & cheesemaking",NA,"#690000"
"culturally curious",NA,"#690000"
"unique product prioritisers",NA,"#690000"
"restaurant enthusiasts",NA,"#690000"
"russian/eastern european cuisine fans",NA,"#690000"
"quick meals",NA,"#690000"
"subscription box members",NA,"#690000"
"vegans",NA,"#690000"
"known brand prioritisers",NA,"#690000"
"luxury hobbyists",NA,"#690000"
"fair trade prioritisers",NA,"#690000"
"cooking enthusiasts- recipe inspiration",NA,"#690000"
"arts and culture show fans",NA,"#690000"
"arts and culture show fans",NA,"#690000"
"arts and culture show fans",NA,"#690000"
"arts and culture show fans",NA,"#690000"
"arts and culture show fans",NA,"#690000"
"italian cuisine fans",NA,"#690000"
"dieters- paleo",NA,"#690000"
"korean cuisine fans",NA,"#690000"
"vegetarians",NA,"#690000"
"on the shopping list- pizza",NA,"#690000"
"snackers",NA,"#690000"
"indian cuisine fans",NA,"#690000"
"socialisers- home entertaining",NA,"#690000"
"magazine addicts",NA,"#690000"
"on the shopping list- vegan food",NA,"#690000"
"cooking enthusiasts- cookware & bakeware",NA,"#690000"
"on the shopping list- chocolate",NA,"#690000"
"greek cuisine fans",NA,"#690000"
"american cuisine fans",NA,"#690000"
"supermarket regulars",NA,"#690000"
"home upgraders- other kitchen appliance accessories",NA,"#690000"
"on the shopping list- crisps",NA,"#690000"
"creative thinkers",NA,"#690000"
"home upgraders- freezers",NA,"#690000"
"independent spirits",NA,"#690000"
"on the shopping list- pastry",NA,"#690000"
"on the shopping list- tarts & sweet treats",NA,"#690000"
"on the shopping list- vegetarian food",NA,"#690000"
"on the shopping list- desserts",NA,"#690000"
"trend setters",NA,"#690000"
"on the shopping list- condiments & sauces",NA,"#690000"
"luxury investments",NA,"#690000"
"scandinavian cuisine fans",NA,"#690000"
"teen drama fans",NA,"#690000"
"teen drama fans",NA,"#690000"
"teen drama fans",NA,"#690000"
"teen drama fans",NA,"#690000"
"teen drama fans",NA,"#690000"
"french cuisine fans",NA,"#690000"
"fast food fans",NA,"#690000"
"sisley fans",NA,"#690000"
"on the shopping list- seafood",NA,"#690000"
"on the pulse- media industry",NA,"#690000"
"foragers",NA,"#690000"
"ethics thinkers",NA,"#690000"
"german cuisine fans",NA,"#690000"
"pet owners- finding the right food",NA,"#690000"
"wine tasting connoisseurs",NA,"#8B0000"
"exhibition attendees",NA,"#8B0000"
"brunello cucinelli fans",NA,"#8B0000"
"healthy living- nutrition",NA,"#8B0000"
"caffeine addicts",NA,"#8B0000"
"home upgraders- cooking ranges & stoves",NA,"#8B0000"
"homebrewing experts",NA,"#8B0000"
"gardening fans- herb keeping",NA,"#8B0000"
"bvlgari fans",NA,"#8B0000"
"on the pulse- advertising industry",NA,"#8B0000"
"convenience seekers",NA,"#8B0000"
"convenience seekers",NA,"#8B0000"
"vietnamese cuisine fans",NA,"#8B0000"
"moynat fans",NA,"#8B0000"
"keen bbqers",NA,"#8B0000"
"cartier fans",NA,"#8B0000"
"on the shopping list- viennoiserie",NA,"#8B0000"
"spanish cuisine fans",NA,"#8B0000"
"on the shopping list- coffee",NA,"#8B0000"
"prada fans",NA,"#8B0000"
"on the shopping list- wine",NA,"#8B0000"
"baby & toddler food",NA,"#8B0000"
"baby & toddler food",NA,"#8B0000"
"documentary fans",NA,"#8B0000"
"documentary fans",NA,"#8B0000"
"documentary fans",NA,"#8B0000"
"documentary fans",NA,"#8B0000"
"documentary fans",NA,"#8B0000"
"documentary fans",NA,"#8B0000"
"the uk interested",NA,"#8B0000"
"inspiration hunters",NA,"#8B0000"
"large pet owners",NA,"#8B0000"
"autobiography readers",NA,"#8B0000"
"nepal interested",NA,"#8B0000"
"on the shopping list- tea",NA,"#8B0000"
"couture fashion",NA,"#8B0000"
"on the shopping list- bbq products",NA,"#8B0000"
"experience seeker - coffeehouses",NA,"#8B0000"
"pet dog owners",NA,"#8B0000"
"photography fans",NA,"#8B0000"
"chinese cuisine fans",NA,"#8B0000"
"on the shopping list- crackers",NA,"#8B0000"
"infotainment readers",NA,"#8B0000"
"casual restaurant fans",NA,"#8B0000"
"traditionalists",NA,"#8B0000"
"street style",NA,"#8B0000"
"on the shopping list- bread",NA,"#8B0000"
"on the shopping list- coffee roasting",NA,"#8B0000"
"asia interested",NA,"#8B0000"
"cooking enthusiasts- breadmaking equipment",NA,"#8B0000"
"luxury shoppers",NA,"#8B0000"
"latin american cuisine fans",NA,"#8B0000"
"g-star fans",NA,"#8B0000"
