"id","Size","color"
"on the shopping list- tea",1,"#690000"
"quality seekers",0.824714650394275,"#690000"
"monarchists",0.753163274476824,"#690000"
"british cuisine fans",0.739547775971157,"#690000"
"caffeine addicts",0.735355290314206,"#690000"
"brand trialers",0.720638400934405,"#690000"
"experience seeker - coffeehouses",0.716262773316039,"#690000"
"the uk interested",0.714885439884308,"#690000"
"on the shopping list- coffee",0.691067287735728,"#690000"
"on the shopping list- spirits",0.669700340315782,"#690000"
"coffee connoisseurs- coffee maker & espresso machine accessories",0.66869027812403,"#690000"
"uk interested",0.667824412594256,"#690000"
"luxury shoppers",0.663356034469808,"#690000"
"unique product prioritisers",0.662083597784921,"#690000"
"on the shopping list- distilled beverages",0.65584664424064,"#690000"
"traditionalists",0.652816285549166,"#690000"
"on the shopping list- coffee roasting",0.643887353693887,"#690000"
"english proficiency",0.631409626498289,"#690000"
"luxury investments",0.623232530133101,"#690000"
"on the shopping list- biscuit",0.621444658603926,"#690000"
"moynat fans",0.617722956001425,"#690000"
"luxury bag and wallet buyers- male",0.616283748675753,"#690000"
"cocktail mixologists",0.61580418631221,"#690000"
"vintage clothing collectors",0.608927724446211,"#690000"
"luxury accessory wearers- male",0.60803110935158,"#690000"
"tobacco industry workers",0.607880293319183,"#690000"
"tory burch fans",0.607879048667097,"#690000"
"luxury handbag buyers- female",0.607420680914122,"#690000"
"temperley london fans",0.605770081177433,"#690000"
"stella mccartney fans",0.604358677089161,"#690000"
"burberry fans",0.594880636821608,"#690000"
"london interested",0.590834059477112,"#690000"
"food & beverages producers",0.590050565747796,"#690000"
"luxury glasses wearers",0.588662574078731,"#690000"
"cartier fans",0.586987153633826,"#690000"
"mainstream accessory wearers- male",0.586786898546131,"#690000"
"on the shopping list- chocolate",0.586432089553337,"#690000"
"socialisers- home entertaining",0.583380017997965,"#690000"
"luxury business dressers- female",0.580199562918379,"#690000"
"dieters- kombucha",0.578391392840743,"#690000"
"known brand prioritisers",0.577802095958329,"#690000"
"subscription box members",0.576591884170551,"#690000"
"budget fragrance product prioritisers",0.576161271740477,"#690000"
"givenchy fans",0.574677567309704,"#690000"
"on the shopping list- beer",0.572821583497016,"#690000"
"design professionals",0.567184525808989,"#690000"
"luxury hat buyers- female",0.566683014225384,"#690000"
"luxury formal dressers- male",0.565516890777968,"#690000"
"luxury bath & body product prioritisers",0.564276029201842,"#690000"
"shaving",0.562732510346469,"#690000"
"fashion employees",0.561625353723465,"#690000"
"mainstream formal dressers- male",0.561427155501382,"#690000"
"stamp collectors",0.559543289815835,"#690000"
"beer tasting aficionados",0.559144156882803,"#690000"
"luxury accessory wearers- female",0.558463665377611,"#690000"
"mainstream handbag buyers- female",0.558099497580856,"#690000"
"domestic holidayers",0.554826851073107,"#690000"
"luxury fragrance product prioritisers",0.554739912700332,"#690000"
"gifting preppers - gift baskets",0.554523523333596,"#690000"
"ted baker fans",0.553251162367202,"#690000"
"high street fashionistas",0.552087643974403,"#690000"
"luxury casual dressers- male",0.551752400170472,"#690000"
"margaret howell fans",0.55123534507227,"#690000"
"sisley fans",0.551000536354983,"#690000"
"historical attraction fans",0.549790569966394,"#690000"
"luxury dressers- male",0.548738711279503,"#690000"
"fragrance fans",0.548166411192125,"#690000"
"on the shopping list- tarts & sweet treats",0.547771272590079,"#690000"
"chanel fans",0.546363486479612,"#690000"
"gardening fans- herb keeping",0.545955815451772,"#690000"
"dolce & gabbana fans",0.545860682445872,"#690000"
"budget formal dressers- male",0.545326661704877,"#690000"
"alexander mcqueen fans",0.542907023472086,"#690000"
"luxury casual dressers- female",0.541251742483025,"#690000"
"designer outlet shoppers",0.539882413988437,"#690000"
"valentine's day preppers",0.539781273687022,"#8B0000"
"bvlgari fans",0.538311497419597,"#8B0000"
"hermes (fashion) fans",0.538004809279952,"#8B0000"
"fragrance collectors",0.535834302089175,"#8B0000"
