"id","Size","color"
"home comfort prioritisers- air conditioners",1,"#690000"
"home upgraders- refrigerators",0.94702258062687,"#690000"
"smart home enthusiasts",0.884533787050647,"#690000"
"home upgraders- washers & dryers",0.869930018832528,"#690000"
"home comfort prioritisers- indoor environmental quality",0.848844107389382,"#690000"
"kitchen upgraders- refrigerator accessories",0.843208676318308,"#690000"
"home upgraders- freezers",0.839245049049939,"#690000"
"home movers- settling in",0.832534763517481,"#690000"
"home comfort prioritisers- air quality & defusers",0.831800810837175,"#690000"
"financial planners- house market",0.824903139271616,"#690000"
"on the pulse- retail industry",0.81754389247821,"#690000"
"home renovators",0.814371779046603,"#690000"
"business strategists",0.791325354119613,"#690000"
"home upgraders- microwaves",0.78983323812659,"#690000"
"sales strategy experts",0.778599087101337,"#690000"
"home upgraders- cooking ranges & stoves",0.770767840902739,"#690000"
"home movers- moving into rental",0.761462796521124,"#690000"
"reviewing outgoings- gas and electric",0.756359086021077,"#690000"
"home design fans- storage & shelving",0.755385740743031,"#690000"
"gardening fans- hands on landscapers",0.742437046767659,"#690000"
"hands on home renovators",0.741301434709775,"#690000"
"on the pulse- logistics and transportation industry",0.739253568943621,"#690000"
"savvy savers",0.733011851631232,"#690000"
"home upgraders- vacuums",0.732507221285713,"#690000"
"known brand prioritisers",0.728219733784298,"#690000"
"home renovators- remodelling",0.727777761756735,"#690000"
"lenovo fans",0.724775562920653,"#690000"
"organizational gurus",0.723675412837438,"#690000"
"sisley fans",0.719388778471981,"#690000"
"on the pulse- advertising industry",0.717403069109892,"#690000"
"home design fans- decorating",0.716820350355209,"#690000"
"home design fans- interior design",0.716820350355209,"#690000"
"shopping centre enthusiasts",0.714914790143969,"#690000"
"young upwardly mobile",0.710234236140067,"#690000"
"bedroom upgraders- mattresses",0.709264231411586,"#690000"
"software experts- cloud computing",0.708536623879855,"#690000"
"home design fans",0.708041203700523,"#690000"
"home design fans- lights & fixtures",0.706727394486546,"#690000"
"mazda fans",0.706212464152338,"#690000"
"on the pulse- power and energy industry",0.705597372995502,"#690000"
"puma fans",0.705097277957845,"#690000"
"home renovators- doors and windows",0.704420205921352,"#690000"
"skechers fans",0.703485242215788,"#690000"
"bedroom upgraders- bedroom furniture",0.700437456117028,"#690000"
"convenience seekers",0.699640450603561,"#690000"
"home design fans- home office",0.696211777392288,"#690000"
"citroen fans",0.696024611889772,"#690000"
"socialisers- home entertaining",0.695552070028308,"#690000"
"lexus fans",0.695377453403571,"#690000"
"tesla fans",0.69357169271811,"#690000"
"electronics buffs",0.692757269137714,"#690000"
"tech enthusiasts- consumer electronics",0.692757269137714,"#690000"
"new baby preppers- feeding",0.691275684244736,"#690000"
"home design fans- living room furniture",0.690430976746256,"#690000"
"hands on home renovators- plumbing",0.688816138733978,"#690000"
"home movers- buying a new home",0.688539957423443,"#690000"
"bedroom upgraders- beds & bed frames",0.688434527735297,"#690000"
"mobile enthusiasts",0.687709710558549,"#690000"
"tech enthusiasts- computer networking",0.687442050545104,"#690000"
"app obsessed",0.687280472750439,"#690000"
"home and garden show fans",0.686713054474209,"#690000"
"volvo fans",0.686199338162064,"#690000"
"banana republic fans",0.685743668202842,"#690000"
"home upgraders- dishwashers",0.684646574521266,"#690000"
"on the shopping list- bbq products",0.684271361181112,"#690000"
"keen bbqers",0.68296464975622,"#690000"
"financial planners - auto insurance",0.682406573840306,"#690000"
"chrysler fans",0.682294103015631,"#690000"
"minivan owners",0.680105742248564,"#690000"
"van owners",0.679318610378153,"#690000"
"tech enthusiasts",0.679196371606536,"#690000"
"peugeot fans",0.67867399277368,"#690000"
"hands on home renovators- electrics",0.677411625625364,"#690000"
"uniqlo fans",0.677281832167386,"#690000"
"pet owners- in need of sitters",0.6766606473962,"#690000"
"on the shopping list- desserts",0.67643433308723,"#8B0000"
"health concerned- lung and respiratory health",0.675478882797842,"#8B0000"
"cooking enthusiasts- mixer & blender accessories",0.674278441311889,"#8B0000"
"tech enthusiasts- power adapters & chargers",0.674052857067103,"#8B0000"
"home design fans- nursery",0.674025831482099,"#8B0000"
"home design fans- bedding",0.673540536607024,"#8B0000"
"kitchen upgraders- kitchen furniture",0.672376415410551,"#8B0000"
"budget car buyers",0.67235384111363,"#8B0000"
"brand trialers",0.672331267955483,"#8B0000"
"reviewing outgoings- mobile phone service providers",0.67212997178601,"#8B0000"
"trend setters",0.67209459700519,"#8B0000"
"budget shoes - male fans",0.670135297381159,"#8B0000"
"road trippers",0.670046641601593,"#8B0000"
"fast food fans",0.669042502948151,"#8B0000"
"family time focussed",0.668513661359295,"#8B0000"
"under armour fans",0.667555320049262,"#8B0000"
"convertible owners",0.665288299227445,"#8B0000"
"networking masters",0.664412189965658,"#8B0000"
"ford fans",0.664281264440656,"#8B0000"
"tech enthusiasts- computer hardware",0.663204836519076,"#8B0000"
"oppo fans",0.663147871927276,"#8B0000"
"business travellers",0.661492692274509,"#8B0000"
"tech enthusiasts- desktops",0.660863850735599,"#8B0000"
"3d graphic designers",0.659743243928685,"#8B0000"
"weather enthusiasts",0.659483209106096,"#8B0000"
"oneplus fans",0.659444774941189,"#8B0000"
"on the pulse- technology industry",0.657329022760348,"#8B0000"
"news junkies- weather stories",0.656568378610222,"#8B0000"
"xiaomi fans",0.656522904532563,"#8B0000"
"designers",0.655722500781269,"#8B0000"
"tech enthusiasts- laptops",0.655642662367523,"#8B0000"
"tech enthusiasts- computer memory & storage",0.654803233066861,"#8B0000"
"apple fans",0.654421264069489,"#8B0000"
"mainstream accessory wearers- male",0.654320089898757,"#8B0000"
"budget sportswear buyers- male",0.653827375015136,"#8B0000"
"google fans",0.653154401189413,"#8B0000"
"sustainability champions",0.652773396528913,"#8B0000"
"home design fans- fireplaces",0.652469927385565,"#8B0000"
"financially astute savers",0.651397990081572,"#8B0000"
"mobile enthusiasts- accessories",0.65137358721524,"#8B0000"
"c&a fans",0.65068768656466,"#8B0000"
"pickleball players",0.650618810261876,"#8B0000"
"financial planners - financial planning & assistance",0.649881267736979,"#8B0000"
"honda fans",0.649497690295243,"#8B0000"
"analytical experts",0.64918901286282,"#8B0000"
"in need of help- pest control",0.648770139769308,"#8B0000"
