"id","Size","color"
"vegetarians",NA,"#690000"
"on the shopping list- vegetarian food",NA,"#690000"
"on the shopping list- vegan food",NA,"#690000"
"vegans",NA,"#690000"
"cookbook readers",NA,"#690000"
"food, drink and cooking show fans",NA,"#690000"
"adventurous eaters",NA,"#690000"
"quick meals",NA,"#690000"
"on the shopping list- organic food",NA,"#690000"
"asian cuisine fans",NA,"#690000"
"foodies",NA,"#690000"
"dieters- food supplements",NA,"#690000"
"british cuisine fans",NA,"#690000"
"animal rights campaigners",NA,"#690000"
"chinese cuisine fans",NA,"#690000"
"cooking enthusiasts",NA,"#690000"
"dieters- paleo",NA,"#690000"
"indian cuisine fans",NA,"#690000"
"cooking enthusiasts- recipe inspiration",NA,"#690000"
"russian/eastern european cuisine fans",NA,"#690000"
"healthy living- nutrition",NA,"#690000"
"fair trade prioritisers",NA,"#690000"
"restaurant enthusiasts",NA,"#690000"
"gardening fans- guerrilla gardening",NA,"#690000"
"on the pulse- food industry",NA,"#690000"
"baby & toddler food",NA,"#690000"
"baby & toddler food",NA,"#690000"
"on the shopping list- pizza",NA,"#690000"
"healthy eaters",NA,"#690000"
"korean cuisine fans",NA,"#690000"
"on the shopping list- cheese & cheesemaking",NA,"#690000"
"african cuisine fans",NA,"#690000"
"italian cuisine fans",NA,"#690000"
"gardening fans- herb keeping",NA,"#690000"
"greek cuisine fans",NA,"#690000"
"vietnamese cuisine fans",NA,"#690000"
"animal and nature lovers",NA,"#690000"
"american cuisine fans",NA,"#690000"
"scandinavian cuisine fans",NA,"#690000"
"on the shopping list- condiments & sauces",NA,"#690000"
"middle eastern cuisine fans",NA,"#690000"
"vegetable farming fans",NA,"#690000"
"snackers",NA,"#690000"
"mycology enthusiasts",NA,"#690000"
"healthy living- wellness",NA,"#690000"
"fitness fans",NA,"#690000"
"gardening fans",NA,"#690000"
"independent spirits",NA,"#690000"
"dieters- keto",NA,"#690000"
"gardening fans- composting",NA,"#690000"
"on the shopping list- tarts & sweet treats",NA,"#690000"
"latin american cuisine fans",NA,"#690000"
"spanish cuisine fans",NA,"#690000"
"dieters- weight loss",NA,"#690000"
"fitness fans- physical exercise",NA,"#690000"
"french cuisine fans",NA,"#690000"
"time poor people",NA,"#690000"
"keen bbqers",NA,"#690000"
"healthy living- alternative medicine",NA,"#690000"
"healthy living- holistic health",NA,"#690000"
"luxury hobbyists",NA,"#690000"
"fitness fans- bodybuilding",NA,"#690000"
"on the shopping list- bread",NA,"#690000"
"on the shopping list- crisps",NA,"#690000"
"mexican cuisine fans",NA,"#690000"
"fast food fans",NA,"#690000"
"gardening fans- planting & horticulture",NA,"#690000"
"foragers",NA,"#690000"
"fungi study devotees",NA,"#690000"
"on the shopping list- bbq products",NA,"#690000"
"healthy living- herbs and supplements",NA,"#690000"
"inspiration hunters",NA,"#690000"
"experience seeker - diners",NA,"#690000"
"on the shopping list- juice",NA,"#690000"
"culturally curious",NA,"#690000"
"cooking enthusiasts- cookware & bakeware",NA,"#8B0000"
"on the shopping list- seafood",NA,"#8B0000"
"on the shopping list- pastry",NA,"#8B0000"
"sustainability champions",NA,"#8B0000"
"teen drama fans",NA,"#8B0000"
"pet owners- finding the right food",NA,"#8B0000"
"thai cuisine fans",NA,"#8B0000"
"german cuisine fans",NA,"#8B0000"
"casual restaurant fans",NA,"#8B0000"
"science and nature show fans",NA,"#8B0000"
"socialisers- home entertaining",NA,"#8B0000"
"pet rabbit owners",NA,"#8B0000"
"health and fitness show fans",NA,"#8B0000"
"exhibition attendees",NA,"#8B0000"
"pet owners",NA,"#8B0000"
"magazine addicts",NA,"#8B0000"
"caffeine addicts",NA,"#8B0000"
"environmental advocates",NA,"#8B0000"
"japanese cuisine fans",NA,"#8B0000"
"gardening fans- flowers",NA,"#8B0000"
"on the shopping list- desserts",NA,"#8B0000"
"sports car buyers",NA,"#8B0000"
"home upgraders- other kitchen appliance accessories",NA,"#8B0000"
"cars and motoring show fans",NA,"#8B0000"
"subscription box members",NA,"#8B0000"
"small pet owners",NA,"#8B0000"
"pet reptile owners",NA,"#8B0000"
"home tech enthusiasts- hydroponics",NA,"#8B0000"
"luxury inspiration",NA,"#8B0000"
"asia interested",NA,"#8B0000"
"celebrity followers",NA,"#8B0000"
"pet dog owners",NA,"#8B0000"
"the uk interested",NA,"#8B0000"
"pop culture buffs",NA,"#8B0000"
"supermarket regulars",NA,"#8B0000"
"large pet owners",NA,"#8B0000"
"experience seeker - concerts",NA,"#8B0000"
"pet bird owners",NA,"#8B0000"
"indie music fans",NA,"#8B0000"
