"id","Size","color"
"picnic lovers",0.85,"#690000"
"italian cuisine fans",0.583805887931122,"#690000"
"restaurant enthusiasts",0.540465968946935,"#690000"
"british cuisine fans",0.537912081609969,"#690000"
"scouting members",0.48894799819787,"#690000"
"domestic holidayers",0.487588652901465,"#690000"
"african cuisine fans",0.475590624247078,"#690000"
"russian/eastern european cuisine fans",0.468032574668613,"#690000"
"experience seeker - diners",0.462522220732226,"#690000"
"on the pulse- food industry",0.460477613915897,"#690000"
"culturally curious",0.460229028410401,"#690000"
"on the shopping list- crisps",0.459980918094766,"#690000"
"indian cuisine fans",0.458677813813604,"#690000"
"exhibition attendees",0.456057410493467,"#690000"
"spanish cuisine fans",0.453860722342362,"#690000"
"independent spirits",0.448878486510502,"#690000"
"on the shopping list- pizza",0.448186942878755,"#690000"
"chinese cuisine fans",0.445832923413032,"#690000"
"snackers",0.445195611643527,"#690000"
"socialisers- home entertaining",0.444335343310748,"#690000"
"casual restaurant fans",0.440407923126091,"#690000"
"latin american cuisine fans",0.432052147123993,"#690000"
"on the shopping list- organic food",0.431811159064782,"#690000"
"american cuisine fans",0.42464082141606,"#690000"
"animal and nature lovers",0.424628830944445,"#690000"
"gardening fans- guerrilla gardening",0.423539636586646,"#690000"
"foodies",0.418995100588987,"#690000"
"asian cuisine fans",0.418685619182965,"#690000"
"brand trialers",0.417560688855903,"#690000"
"no fuss holiday fans",0.417439099792196,"#690000"
"on the shopping list- seafood",0.415520905557444,"#690000"
"croquet players",0.413933012900947,"#690000"
"active day trippers",0.411467427731233,"#690000"
"outdoor adventurers- parks",0.409961013412715,"#690000"
"family time focussed",0.409716135061528,"#690000"
"food, drink and cooking show fans",0.406837340943074,"#690000"
"outdoor adventurers- campers",0.401929066139151,"#690000"
"on the shopping list- cheese & cheesemaking",0.401632312355793,"#690000"
"gardening fans- composting",0.400443869570522,"#690000"
"adventurous eaters",0.397747024407034,"#690000"
"keen bbqers",0.392771200037106,"#690000"
"dieters- paleo",0.390550171279175,"#690000"
"outdoor adventurers",0.388985934160323,"#690000"
"gardening fans- herb keeping",0.386954993590425,"#690000"
"on the shopping list- bbq products",0.385976795159468,"#690000"
"snorkelling fans",0.385109046006957,"#690000"
"dedicated walkers",0.383967706042535,"#690000"
"butterfly observers",0.383712817920863,"#690000"
"greek cuisine fans",0.382431634337879,"#690000"
"beach volleyball fans",0.381018053613833,"#690000"
"garden living enthusiasts- furniture",0.380206857079597,"#690000"
"orienteering experts",0.378086858177247,"#690000"
"orienteering experts",0.378086858177247,"#690000"
"fast food fans",0.377728653879082,"#690000"
"special day preparation- photography",0.377516314230157,"#690000"
"mycology enthusiasts",0.375926914350163,"#690000"
"foragers",0.375680274256073,"#690000"
"outdoor adventurers- beaches",0.373177755146598,"#690000"
"trail hikers",0.372386454647851,"#690000"
"outdoor adventurers- national parks",0.371624304730271,"#690000"
"gardening fans- planting & horticulture",0.369815941797487,"#690000"
"buenos aires interested",0.369546371358918,"#690000"
"middle eastern cuisine fans",0.368565359572133,"#690000"
"science and nature show fans",0.366100229172846,"#690000"
"time poor people",0.365913294235441,"#690000"
"cooking enthusiasts",0.365519074549956,"#690000"
"the uk interested",0.365091874501827,"#690000"
"home design fans- tableware",0.363688405680173,"#690000"
"risk takers",0.363624994833823,"#690000"
"photography fans",0.363555755083827,"#690000"
"scandinavian cuisine fans",0.361748675242654,"#690000"
"vietnamese cuisine fans",0.360940035103741,"#690000"
"thru-hiking enthusiasts",0.360867487024878,"#690000"
"fruit picking enthusiasts",0.359922907077457,"#690000"
"french cuisine fans",0.358963467242913,"#690000"
"german cuisine fans",0.358464938602352,"#8B0000"
"birthday celebrators",0.357919427194217,"#8B0000"
"cooking enthusiasts- recipe inspiration",0.357774718226209,"#8B0000"
"on the pulse- environmental services industry",0.356924061205651,"#8B0000"
"environmental advocates",0.355874193105018,"#8B0000"
"stargazing aficionados",0.354475109633598,"#8B0000"
"hungary interested",0.354377791460884,"#8B0000"
"italy interested",0.35417639266872,"#8B0000"
"uk interested",0.350999535894156,"#8B0000"
"on the shopping list- tarts & sweet treats",0.349459112685418,"#8B0000"
"on the shopping list- crackers",0.34874242904409,"#8B0000"
"malta interested",0.348138046659614,"#8B0000"
"kite flying enthusiasts",0.347338166423163,"#8B0000"
"garden living enthusiasts- landscaping",0.344186210781351,"#8B0000"
"on the shopping list- vegetarian food",0.342167980109279,"#8B0000"
"social media enthusiasts",0.337334617061262,"#8B0000"
"cornhole players",0.335972727154806,"#8B0000"
"experience seeker - live music",0.335687984820357,"#8B0000"
"miniature art fans",0.335634164443427,"#8B0000"
"mini golf lovers",0.334745727939285,"#8B0000"
"snowshoeing enthusiasts",0.331800085873268,"#8B0000"
"vegans",0.331679841137815,"#8B0000"
"on the shopping list- bread",0.331315352764723,"#8B0000"
"mexican cuisine fans",0.331065139845979,"#8B0000"
"quality seekers",0.33011461986759,"#8B0000"
"pet bird owners",0.327827806338939,"#8B0000"
"water sports lovers",0.326290201778546,"#8B0000"
"switzerland interested",0.325291767466326,"#8B0000"
"pet dog owners- dog walking",0.323787029114508,"#8B0000"
"home upgraders- cooking ranges & stoves",0.323231783585784,"#8B0000"
"quick meals",0.322298900037466,"#8B0000"
"constantly occupied",0.321948070297082,"#8B0000"
"winter sports fans",0.321577812536881,"#8B0000"
"badminton buffs",0.321046381226095,"#8B0000"
"travel buffs",0.320578322929316,"#8B0000"
"rock climbing buffs",0.317479915698696,"#8B0000"
"adventure travellers",0.317084031833291,"#8B0000"
"creative thinkers",0.315642132059705,"#8B0000"
"dating",0.314828250644883,"#8B0000"
"fungi study devotees",0.314792299150667,"#8B0000"
"garden living enthusiasts- decorating",0.313743366480126,"#8B0000"
"arts and culture show fans",0.313742014141253,"#8B0000"
"sculpting fans",0.313600971406067,"#8B0000"
"experience seeker - zoos",0.313449928841821,"#8B0000"
"nightlife fans",0.313231672491147,"#8B0000"
"croatia interested",0.313217393028857,"#8B0000"
"monarchists",0.312019616032485,"#8B0000"
"fair trade prioritisers",0.311800722831674,"#8B0000"
"australia interested",0.311655073360059,"#8B0000"
"healthy eaters",0.31084065326677,"#8B0000"
"vegetarians",0.310394599530982,"#8B0000"
"on the shopping list- wine",0.309493976221578,"#8B0000"
"camper van fans",0.309475337740704,"#8B0000"
"summer olympics fans",0.308586527240009,"#8B0000"
"safari interested",0.307228202082537,"#8B0000"
"spain interested",0.30706718602877,"#8B0000"
"tennis lovers",0.306021958095071,"#8B0000"
"family holidayers",0.30447814480706,"#8B0000"
"renaissance fair fans",0.303314542416791,"#8B0000"
"dieters- food supplements",0.303163185983515,"#8B0000"
"pet fish owners",0.301459611517783,"#8B0000"
"sledding fans",0.30095414925844,"#8B0000"
"whale watching enthusiasts",0.297484002894765,"#8B0000"
"pickleball players",0.297461241180954,"#8B0000"
"romania interested",0.296740791037489,"#8B0000"
"special day preparation- party planning",0.295513891028514,"#8B0000"
"experience seeker - music festivals",0.294817059001023,"#8B0000"
"health and fitness show fans",0.29437703705743,"#8B0000"
"event organizers",0.293215335581494,"#8B0000"
"live event enthusiasts",0.291526920111178,"#8B0000"
"greece interested",0.291149640383541,"#8B0000"
"winter olympics fans",0.290690480201358,"#8B0000"
"magazine addicts",0.290658483246487,"#8B0000"
"healthy living- nutrition",0.29050399624996,"#8B0000"
"pet dog owners",0.290494952663371,"#8B0000"
"on the shopping list- biscuit",0.290331346944747,"#A50F15"
"gardening fans- hands on landscapers",0.289269353138618,"#A50F15"
"topiary enthusiasts",0.288740464870004,"#A50F15"
"holiday planners- travel books",0.288513037666724,"#A50F15"
"panama interested",0.288370136492545,"#A50F15"
"rest and relaxation prioritisers",0.287835472899046,"#A50F15"
"new zealand interested",0.28675973665051,"#A50F15"
"nepal interested",0.285972119730057,"#A50F15"
"home-from-home holidayers",0.285107596518883,"#A50F15"
"the philippines interested",0.284896192228124,"#A50F15"
"fingerpainting fans",0.283549634641633,"#A50F15"
"luxury inspiration",0.282998687585362,"#A50F15"
"china interested",0.281053663407362,"#A50F15"
"amsterdam interested",0.280228747531916,"#A50F15"
"asia interested",0.280176635028697,"#A50F15"
"cooking enthusiasts- cookware & bakeware",0.280007198602047,"#A50F15"
"ex-pats",0.279656689426281,"#A50F15"
"experience seeker - sports events",0.279633392135127,"#A50F15"
"ethics thinkers",0.279351021555179,"#A50F15"
"fitness fans",0.278388124913063,"#A50F15"
"on the shopping list- cookies",0.278277578342232,"#A50F15"
"healthy living- wellness",0.278268274789031,"#A50F15"
"on the shopping list- condiments & sauces",0.277333695501703,"#A50F15"
"cookbook readers",0.277047779664778,"#A50F15"
"world cinema fans",0.276876013510779,"#A50F15"
"sociology thinkers",0.276266448981017,"#A50F15"
"folk music fans",0.275968351426461,"#A50F15"
"taipei interested",0.275592736220682,"#A50F15"
"home design fans- feng shui",0.275403287739528,"#A50F15"
"historical attraction fans",0.274391279123769,"#A50F15"
"experience seeker - coffeehouses",0.27416000514212,"#A50F15"
"subscription box members",0.274136779106816,"#A50F15"
"gardening fans",0.273688840133952,"#A50F15"
"intensive research shoppers",0.273614840027345,"#A50F15"
