"id","Size","color"
"ncaa football lovers",0.714982041349291,"#690000"
"fantasy sports players",0.665640052336301,"#690000"
"under armour fans",0.568074121000465,"#690000"
"performance tuners",0.558461688680862,"#690000"
"street style",0.548362059833607,"#690000"
"sports gamers",0.545060731086534,"#690000"
"sports players- equipment",0.540399526911304,"#690000"
"go players",0.530329647810546,"#690000"
"experience seeker - sports events",0.522605971069649,"#690000"
"puma fans",0.5189771673818,"#690000"
"nba fans",0.504046127685594,"#690000"
"frisbee players",0.499760812131709,"#690000"
"mobile enthusiasts",0.49904891533169,"#690000"
"american cuisine fans",0.496154919475759,"#690000"
"news junkies- sports stories",0.493207573687105,"#690000"
"xbox fans",0.493096729297916,"#690000"
"sports radio fans",0.492343001485651,"#690000"
"g-star fans",0.487034529570991,"#690000"
"freestyle football fans",0.477204137609858,"#690000"
"adidas fans",0.476196328343379,"#690000"
"on the pulse- technology industry",0.47437798666186,"#690000"
"mainstream accessory wearers- male",0.474289278738698,"#690000"
"sports car buyers",0.474226981730817,"#690000"
"scion fans",0.468089290814769,"#690000"
"mainstream sportswear buyers- male",0.465870011339649,"#690000"
"skateboarding buffs",0.46259071896214,"#690000"
"poker players",0.461427768887611,"#690000"
"budget sportswear buyers- male",0.460983175337947,"#690000"
"surfing devotees",0.45946043450977,"#690000"
"sports science enthusiasts",0.459155562980938,"#690000"
"tech enthusiasts",0.454651665002035,"#690000"
"racing game players",0.450489587189665,"#690000"
"e-sports gamers",0.447076935390502,"#690000"
"mainstream casual dressers- male",0.446693430510027,"#690000"
"sports memorabilia collectors",0.443950620562185,"#690000"
"augmented reality interested",0.443313473482771,"#690000"
"independent spirits",0.44319668295079,"#690000"
"3d graphic designers",0.442173295497457,"#690000"
"american football fans",0.441253633314998,"#690000"
"lacoste fans",0.440889076627098,"#690000"
"ipl fans",0.440377199237427,"#690000"
"nations league fans",0.437796216893297,"#690000"
"paintball players",0.435349623943542,"#690000"
"bachelor party planners",0.433213368205923,"#690000"
"fitness fans- male running shoes",0.43319755645142,"#690000"
"mls fans",0.431828093485165,"#690000"
"ultimate frisbee fans",0.425472042760779,"#690000"
"car tuning enthusiasts",0.420782134330337,"#690000"
"sports fans",0.419688864008385,"#690000"
"risk takers",0.419416426075023,"#690000"
"livestreaming devotees",0.418653170253866,"#690000"
"fitness fans- bodybuilding",0.417878697892877,"#690000"
"cricket world cup fans",0.416882825278992,"#690000"
"basketball fans- attendees",0.416643644294554,"#690000"
"nightlife fans",0.415383144104022,"#690000"
"motor sports enthusiasts",0.415319176547492,"#690000"
"app obsessed",0.414241065162742,"#690000"
"action gamers",0.414184110480686,"#690000"
"rugby fans",0.413490471155545,"#690000"
"tech enthusiasts- computer networking",0.412878237835108,"#690000"
"extreme sports junkies",0.411591557003948,"#690000"
"crypto curious",0.410355441262747,"#690000"
"pc gamers",0.407243819757291,"#690000"
"electronics buffs",0.407017699218202,"#690000"
"tech enthusiasts- consumer electronics",0.407017699218202,"#690000"
"tesla fans",0.406751087929034,"#690000"
"cars and motoring show fans",0.406139655119072,"#690000"
"combat sports admirers",0.405076817226592,"#690000"
"mainstream shoe buyers- male",0.404905115081465,"#690000"
"comic book collectors",0.404114118722988,"#690000"
"audi fans",0.402025617121594,"#690000"
"on the pulse- automotive industry",0.400506185950299,"#690000"
"sports players",0.400343694469616,"#690000"
"nfl fans",0.4,"#690000"
"playstation fans",0.397553477508964,"#690000"
"tech enthusiasts- computer hardware",0.396153394069778,"#8B0000"
"exercise & fitness video gamers",0.395826817227188,"#8B0000"
"bmx enthusiasts",0.394944959147729,"#8B0000"
"truck & suv enthusiasts",0.394129027944091,"#8B0000"
"hip hop music fans",0.392481411937017,"#8B0000"
"car feature upgraders- interior parts",0.39210181095628,"#8B0000"
"online gamblers",0.391028118389218,"#8B0000"
"champions league fans",0.390892679062626,"#8B0000"
"asics fans",0.390675687699059,"#8B0000"
"big 10 fans",0.39005928546602,"#8B0000"
"aspiring djs- equipment",0.390038293240814,"#8B0000"
"fitness fans- weightlifting",0.3897771745002,"#8B0000"
"mountain biking fans",0.389434512683966,"#8B0000"
"action figure collectors",0.389295721165591,"#8B0000"
"nike fans",0.38838659877533,"#8B0000"
"adventure travellers",0.38698117787904,"#8B0000"
"new balance fans",0.384764743229961,"#8B0000"
"mainstream dressers- male",0.38401522048737,"#8B0000"
"premier league fans",0.383529987958098,"#8B0000"
"keen bbqers",0.383441810837546,"#8B0000"
"experience seeker - pubs and bars",0.382564744131308,"#8B0000"
"mobile gamers",0.380770265990839,"#8B0000"
"experience seeker - parties",0.380401430495909,"#8B0000"
"first-person shooter gamers",0.380068218351895,"#8B0000"
"power 5 conferences fans",0.37994115536198,"#8B0000"
"tech investigators",0.379837392120782,"#8B0000"
"pac 12 fans",0.378806308265171,"#8B0000"
"on the shopping list- bbq products",0.378632435105193,"#8B0000"
"cricket fans",0.377294958539173,"#8B0000"
"coupe owners",0.377028152104691,"#8B0000"
"budget dressers- male",0.376550943486469,"#8B0000"
"auto racing enthusiasts",0.375963590436386,"#8B0000"
"off-road owners",0.375762938083213,"#8B0000"
"console gamers",0.374479501676251,"#8B0000"
"boxing aficionados",0.371944587863805,"#8B0000"
"fila fans",0.371533902875552,"#8B0000"
"bundesliga fans",0.369475987346706,"#8B0000"
"infotainment readers",0.369470502543277,"#8B0000"
"restaurant enthusiasts",0.368361448168939,"#8B0000"
"lego lovers",0.36830742258449,"#8B0000"
"tech enthusiasts- power adapters & chargers",0.367786490306619,"#8B0000"
"laser tag players",0.36686766062658,"#8B0000"
"fitness fans- powerlifting",0.365826057872285,"#8B0000"
"samsung fans",0.36536056677301,"#8B0000"
"levis fans",0.364792331664541,"#8B0000"
"budget accessory wearers- male",0.364434202919298,"#8B0000"
"vr gamers",0.363914176981288,"#8B0000"
"live event enthusiasts",0.363414088073202,"#8B0000"
"table football players",0.363090515979682,"#8B0000"
"fitness fans- weight training",0.362510033327744,"#8B0000"
"tech enthusiasts- computer memory & storage",0.362446326278903,"#8B0000"
"tech enthusiasts- desktops",0.361525745303822,"#8B0000"
"on the pulse- entertainment industry",0.361204865579331,"#8B0000"
"college sports fans",0.36048202957877,"#8B0000"
"sony fans",0.360139926414008,"#8B0000"
"tech enthusiasts- computer processors",0.359658721846588,"#8B0000"
"snowboarding aficionados",0.359433600619326,"#8B0000"
"wargaming players",0.358569633852979,"#8B0000"
"foot locker fans",0.358563136428055,"#8B0000"
"car performance upgraders- engines",0.357461845166787,"#8B0000"
"urban music lovers",0.356573408400925,"#8B0000"
"ncaa baseball fans",0.356406111397034,"#8B0000"
"ram trucks fans",0.356341237893345,"#8B0000"
"auto enthusiasts",0.3562371053427,"#8B0000"
"lacrosse fans",0.356054616757288,"#8B0000"
"the north face fans",0.35589286637653,"#8B0000"
"tech enthusiasts- portable media players",0.355258452338925,"#8B0000"
"streaming media connoisseurs",0.355015056356538,"#8B0000"
"urban outfitters fans",0.354928880608139,"#8B0000"
"pickup truck owners",0.354763717784849,"#8B0000"
"ray-ban fans",0.354566740743792,"#8B0000"
"pop culture buffs",0.353956870976398,"#8B0000"
"software experts",0.352882520552031,"#8B0000"
"fitness fans- physical exercise",0.352322306459189,"#8B0000"
"web design aficionados- software",0.351226763501404,"#8B0000"
"casual restaurant fans",0.350540593465431,"#A50F15"
"wrestling fans",0.350066630210815,"#A50F15"
"tech role aspirants",0.349648469009066,"#A50F15"
"tv sports fans",0.348947818602551,"#A50F15"
"social media enthusiasts",0.34883731857999,"#A50F15"
"mainstream bag and wallet buyers- male",0.347809712677405,"#A50F15"
"youtube enthusiasts",0.347073687937462,"#A50F15"
"wireless tech experts",0.346718563709322,"#A50F15"
"windows experts",0.346384164168677,"#A50F15"
"budget casual dressers- male",0.345180910753781,"#A50F15"
"budget business dressers- male",0.344232701259195,"#A50F15"
"simulation gamers",0.343717717807801,"#A50F15"
"base jumping daredevils",0.343197285390987,"#A50F15"
"soccer fans- attendees",0.342553189694699,"#A50F15"
"budget formal dressers- male",0.342548139331423,"#A50F15"
"strategy gamers",0.34213278627111,"#A50F15"
"electronic music fans",0.341667770683495,"#A50F15"
"indie music fans",0.341242104450493,"#A50F15"
"seat fans",0.34115814821196,"#A50F15"
"on the shopping list- energy drinks",0.341105730369019,"#A50F15"
"afl fans",0.341100608819318,"#A50F15"
"european championships (football) fans",0.341089316370152,"#A50F15"
"breakdance admirers",0.340671167094476,"#A50F15"
"home tech enthusiasts- home theatre systems",0.340372295510108,"#A50F15"
"mobile enthusiasts- accessories",0.340313551523533,"#A50F15"
"f1 fans",0.340013921870241,"#A50F15"
"snooker/pool/billiards players",0.339530020276532,"#A50F15"
"table tennis enthusiasts",0.339067407855194,"#A50F15"
"future engineers and coders",0.3389526743655,"#A50F15"
"on the pulse- media industry",0.338914373537681,"#A50F15"
"ott show binge-watchers",0.33566362565923,"#A50F15"
"male deodorant and antiperspirant intenders",0.335211377138657,"#A50F15"
"aussie rules loyalists",0.335022987802464,"#A50F15"
"shooter game players",0.334822001881432,"#A50F15"
"sport show fans",0.334766129272686,"#A50F15"
"music video fans",0.334734141790218,"#A50F15"
"boots - male fans",0.334407562483253,"#A50F15"
"fitness fans- jogging",0.333942392231492,"#A50F15"
"online gamers",0.333817478418989,"#A50F15"
"dodge fans",0.333303227761863,"#A50F15"
"computer investors",0.332879961811086,"#A50F15"
"model racing enthusiasts",0.332070935068263,"#A50F15"
