"id","Size","color"
"quality seekers",1,"#690000"
"on the shopping list- organic food",0.836257513368512,"#690000"
"supermarket regulars",0.773095980481349,"#690000"
"luxury shoppers",0.765696425672892,"#690000"
"fair trade prioritisers",0.762671488497662,"#690000"
"known brand prioritisers",0.73023663393561,"#690000"
"a.p.c. fans",0.717518701291687,"#690000"
"on the pulse- retail industry",0.711607017161769,"#690000"
"savvy savers",0.711341359383551,"#690000"
"on the pulse- food industry",0.710585722743299,"#690000"
"sisley fans",0.702443461391364,"#690000"
"vegans",0.699875811360626,"#690000"
"british cuisine fans",0.696989683363775,"#690000"
"the uk interested",0.693539450363458,"#690000"
"magazine addicts",0.687813976875953,"#690000"
"shopping centre enthusiasts",0.685229659715798,"#690000"
"dieters- food supplements",0.681694162134522,"#690000"
"subscription box members",0.678098274650391,"#690000"
"designer clothing fans",0.677980817545255,"#690000"
"luxury casual dressers- female",0.671729983967653,"#690000"
"on the pulse- apparel industry",0.671450364827481,"#690000"
"luxury business dressers- female",0.666995726058782,"#690000"
"economics thinkers",0.663122774935559,"#690000"
"on-the-pulse fashionistas",0.662268475027796,"#690000"
"ethics thinkers",0.656897239843227,"#690000"
"foodies",0.653226037223987,"#690000"
"organizational gurus",0.649049580661254,"#690000"
"on the pulse- media industry",0.645667293026007,"#690000"
"hypochondriacs",0.645255661599601,"#690000"
"baby & toddler food",0.640048175434576,"#690000"
"street style",0.639845882740354,"#690000"
"healthy living- female health",0.639530499750468,"#690000"
"monarchists",0.635668481529695,"#690000"
"luxury investments",0.635663648748675,"#690000"
"high street fashionistas",0.634919417370224,"#690000"
"healthy living- nutrition",0.631746748062168,"#690000"
"jil sander fans",0.631339766150109,"#690000"
"stella mccartney fans",0.629690492483952,"#690000"
"food, drink and cooking show fans",0.626713668170716,"#690000"
"uk interested",0.626649389304301,"#690000"
"luxury inspiration",0.6260756685909,"#690000"
"moynat fans",0.62389180058609,"#690000"
"couture fashion",0.623638416969559,"#690000"
"young upwardly mobile",0.623126892079697,"#690000"
"on the shopping list- chocolate",0.622633085184366,"#690000"
"calvin klein fans",0.621886774779321,"#690000"
"vegetarians",0.620945450425345,"#690000"
"new baby preppers- feeding",0.619994095313148,"#690000"
"sustainability champions",0.617614600282835,"#690000"
"unique product prioritisers",0.616651793153519,"#690000"
"socialisers- home entertaining",0.615628530176637,"#690000"
"temperley london fans",0.615373714551476,"#690000"
"london interested",0.613713165545724,"#690000"
"environmental advocates",0.61312656173676,"#690000"
"designer outlet shoppers",0.612989901895257,"#690000"
"luxury casual dressers- male",0.610609891320549,"#690000"
"pet owners- finding the right food",0.610108345911614,"#690000"
"prada fans",0.609048622642839,"#690000"
"c&a fans",0.608926962623696,"#690000"
"science and nature show fans",0.608377966102387,"#690000"
"gardening fans- hands on landscapers",0.608244345289058,"#690000"
"on the pulse- advertising industry",0.607093870258367,"#690000"
"financially astute savers",0.601184409041766,"#690000"
"budget fragrance product prioritisers",0.600677787025459,"#690000"
"brunello cucinelli fans",0.59767797323471,"#690000"
"media & communication buffs",0.597428136145822,"#690000"
"asian cuisine fans",0.5965891705022,"#690000"
"brand trialers",0.596508437897792,"#690000"
"luxury bag and wallet buyers- male",0.596048082835529,"#690000"
"luxury dressers- female",0.595368150199598,"#690000"
"large pet owners",0.595215687683605,"#690000"
"luxury accessory wearers- female",0.593149317140551,"#690000"
"child fashion",0.592674815191709,"#690000"
"healthy eaters",0.59263557510707,"#690000"
"luxury neighbourhoods",0.590723291453462,"#690000"
"salvatore ferragamo fans",0.589956535202345,"#8B0000"
"budget formal dressers- male",0.58974458281805,"#8B0000"
"zara fans",0.586467082587527,"#8B0000"
"documentary fans",0.586177874775246,"#8B0000"
"on the shopping list- biscuit",0.586128511618155,"#8B0000"
"gardening fans- planting & horticulture",0.582528441414577,"#8B0000"
"bvlgari fans",0.57992618220062,"#8B0000"
"net-a-porter fans",0.57869466500081,"#8B0000"
"mainstream casual dressers- female",0.577527942729422,"#8B0000"
"cat owners",0.576995664970677,"#8B0000"
"hermes (fashion) fans",0.57654968026238,"#8B0000"
"kenzo fans",0.576251072235741,"#8B0000"
"gardening fans- guerrilla gardening",0.575926661722399,"#8B0000"
"trend setters",0.57577937726024,"#8B0000"
"luxury sportswear buyers- female",0.57552536881368,"#8B0000"
"burberry fans",0.574796578658286,"#8B0000"
"gardening fans",0.57366877786317,"#8B0000"
"lacoste fans",0.573465435349556,"#8B0000"
"on the pulse- financial industry",0.57340979536928,"#8B0000"
"mainstream business dressers- male",0.572381883954612,"#8B0000"
"cooking enthusiasts",0.572259282410013,"#8B0000"
"mainstream accessory wearers- male",0.572153948236624,"#8B0000"
"moschino fans",0.571620147021716,"#8B0000"
"on the pulse- environmental services industry",0.570543162099679,"#8B0000"
"dolce & gabbana fans",0.570222235320735,"#8B0000"
"on the shopping list- tarts & sweet treats",0.569380483659555,"#8B0000"
"cookbook readers",0.568177170650715,"#8B0000"
"balenciaga fans",0.568142080263397,"#8B0000"
"business strategists",0.567894560835421,"#8B0000"
"home upgraders- freezers",0.566138469953339,"#8B0000"
"healthy living- herbs and supplements",0.565999796731254,"#8B0000"
"luxury dressers- male",0.565782392223008,"#8B0000"
"sociology thinkers",0.564550741311547,"#8B0000"
"english proficiency",0.5624356256119,"#8B0000"
"luxury skin care product prioritisers",0.562263481499674,"#8B0000"
"luxury formal dressers- male",0.561376156088401,"#8B0000"
"global affairs enthusiasts",0.559119553818338,"#8B0000"
"mainstream handbag buyers- female",0.558606265148182,"#8B0000"
"luxury sportswear buyers- male",0.556405720976537,"#8B0000"
"documentary film fans",0.555410215566983,"#8B0000"
"arts and culture show fans",0.555380724777155,"#8B0000"
"animal rights campaigners",0.554713301785495,"#8B0000"
"luxury glasses wearers",0.554192547298806,"#8B0000"
"luxury handbag buyers- female",0.553150866284873,"#8B0000"
"chow tai fook fans",0.552984599649067,"#8B0000"
"mainstream dressers- female",0.55264361891186,"#8B0000"
"home upgraders- refrigerators",0.551946335745956,"#8B0000"
"daily newspaper readers",0.551393141672442,"#8B0000"
"yohji yamamoto fans",0.550845397379162,"#8B0000"
"experience seeker - fashion events",0.550816096075367,"#8B0000"
"dieters- paleo",0.550488446869128,"#8B0000"
"on the shopping list- cheese & cheesemaking",0.549330121563606,"#8B0000"
"mainstream casual dressers- male",0.548774991323684,"#8B0000"
"on the shopping list- vegetarian food",0.548520584329938,"#8B0000"
"budget casual dressers- female",0.548219224279515,"#8B0000"
"sales strategy experts",0.547502302488659,"#8B0000"
"on the pulse- agriculture",0.547295916086524,"#8B0000"
"christian dior fans",0.546710824945457,"#8B0000"
"dior fans",0.546710824945457,"#8B0000"
"mainstream formal dressers- male",0.546299692540308,"#8B0000"
"financial planners - retirement planning",0.546295755786004,"#8B0000"
"fashion and beauty show fans",0.546103582210235,"#8B0000"
"analytical experts",0.545051711880179,"#8B0000"
"healthy living- wellness",0.543867331781848,"#8B0000"
"alexander mcqueen fans",0.543808222574315,"#8B0000"
"fitness fans",0.543767513317834,"#8B0000"
"oscar de la renta fans",0.543466040672933,"#8B0000"
"bottega veneta fans",0.54317891933663,"#8B0000"
"luxury underwear buyers- female",0.541419699443089,"#8B0000"
"gap fans",0.541303133805401,"#8B0000"
"mainstream dressers- male",0.540025931451006,"#8B0000"
"family time focussed",0.539893775405538,"#8B0000"
"loro piana fans",0.539498976990959,"#8B0000"
"givenchy fans",0.538524420078597,"#8B0000"
"on the shopping list- vegan food",0.538388078379219,"#8B0000"
"snackers",0.537910536544748,"#A50F15"
"luxury hat buyers- female",0.537414736238004,"#A50F15"
"luxury underwear buyers- male",0.537238360412465,"#A50F15"
"chopard fans",0.534714161219835,"#A50F15"
"marni fans",0.534645255565892,"#A50F15"
"ott show binge-watchers",0.533823586755116,"#A50F15"
"home upgraders- washers & dryers",0.533695444263837,"#A50F15"
"home and garden show fans",0.533271899364649,"#A50F15"
"catch-up tv buffs",0.533260723279057,"#A50F15"
"on the pulse- healthcare industry",0.533175329144934,"#A50F15"
"budget bag and wallet buyers- male",0.532815491133589,"#A50F15"
"budgeting masters",0.531707575664005,"#A50F15"
"intensive research shoppers",0.531681594345325,"#A50F15"
"luxury makeup & cosmetic product prioritisers",0.531208951880707,"#A50F15"
"armani fans",0.530837847772265,"#A50F15"
"giorgio armani fans",0.530837847772265,"#A50F15"
"independent spirits",0.530693307018134,"#A50F15"
"luxury bath & body product prioritisers",0.530279835894771,"#A50F15"
"gucci fans",0.529649516744885,"#A50F15"
"go players",0.529231665735238,"#A50F15"
"alexander wang fans",0.527982716307744,"#A50F15"
"topshop fans",0.5277519346614,"#A50F15"
"gardening fans- herb keeping",0.527736184206969,"#A50F15"
"healthy living- male health",0.526996505282474,"#A50F15"
"gardening fans- flowers",0.526943079638743,"#A50F15"
"health science buffs",0.526896316543292,"#A50F15"
"peugeot fans",0.526851418626624,"#A50F15"
"on the pulse- entertainment industry",0.52678535357875,"#A50F15"
"on the shopping list- juice",0.525554800235799,"#A50F15"
"budget dressers- male",0.525034382053381,"#A50F15"
"dkny fans",0.524837705027995,"#A50F15"
"elie saab fans",0.524642016915361,"#A50F15"
"on the shopping list- coffee roasting",0.524232243923922,"#A50F15"
"budget handbag buyers- female",0.523558096961432,"#A50F15"
"fitness fans- physical exercise",0.523447842794155,"#A50F15"
"investment enthusiasts- hedge funds",0.523353141895814,"#A50F15"
"politics show fans",0.52319225068124,"#A50F15"
"banana republic fans",0.523189896473001,"#A50F15"
"health and fitness show fans",0.522988246595717,"#A50F15"
"app obsessed",0.522728266881274,"#A50F15"
"pet cat owners",0.522605109417629,"#A50F15"
"balmain fans",0.52107313300204,"#A50F15"
