"id","Size","color"
"supermarket & retail staff",1,"#505066"
"chefs and food producers",0.973908424725996,"#505066"
"supermarket regulars",0.971358710582271,"#505066"
"subscription box members",0.936461633852226,"#505066"
"food & beverages producers",0.929719788205498,"#505066"
"quality seekers",0.920074207110347,"#505066"
"on the pulse- food industry",0.916865177308534,"#505066"
"known brand prioritisers",0.91464629005421,"#505066"
"on the shopping list- organic food",0.891084745953231,"#505066"
"front of house retailers",0.881503979111028,"#505066"
"market researchers",0.878511433162352,"#505066"
"on the shopping list- chocolate",0.863464218373595,"#505066"
"on the pulse- retail industry",0.857637263763456,"#505066"
"foodies",0.846051804715416,"#505066"
"home upgraders- freezers",0.837404036562535,"#505066"
"on the shopping list- biscuit",0.834052884967691,"#505066"
"dieters- food supplements",0.826428349417114,"#505066"
"cooking enthusiasts- cookware & bakeware",0.82579257922482,"#505066"
"baby & toddler food",0.815512209081482,"#505066"
"british cuisine fans",0.805081479337973,"#505066"
"organizational gurus",0.801598653838984,"#505066"
"brand trialers",0.800140463600151,"#505066"
"savvy savers",0.798222638962078,"#505066"
"on the shopping list- cookies",0.787639359926419,"#505066"
"business development pros",0.786976259142914,"#505066"
"on the shopping list- coffee roasting",0.784971135728657,"#505066"
"retail role enthusiasts",0.783584857472871,"#505066"
"sales experts",0.782471770429152,"#505066"
"on the shopping list- tarts & sweet treats",0.781590756213947,"#505066"
"marketing strategists",0.781129533798894,"#505066"
"fast food fans",0.780401159683103,"#505066"
"wholesale trade experts",0.779263457430432,"#505066"
"snackers",0.766359708940097,"#505066"
"socialisers- home entertaining",0.758726389480515,"#505066"
"sophisticated marketers",0.758526095110117,"#505066"
"home upgraders- refrigerators",0.757972478350445,"#505066"
"kitchen upgraders- kitchen & bathroom cabinets",0.755960807746607,"#505066"
"fair trade prioritisers",0.749313451076574,"#505066"
"cooking enthusiasts",0.747060901684747,"#505066"
"dairy product suppliers",0.745981694195272,"#505066"
"restaurant staff & managers",0.745704276075713,"#505066"
"home upgraders- other kitchen appliance accessories",0.742304548836875,"#505066"
"on the shopping list- coffee",0.74058424392712,"#505066"
"on the shopping list- cheese & cheesemaking",0.73957174611852,"#505066"
"cookbook readers",0.739538754565337,"#505066"
"reporting pros",0.735710715571889,"#505066"
"caffeine addicts",0.732137747565571,"#505066"
