"id","Size","color"
"premier league fans","0.469083383258922","#505066"
"nations league fans","0.457121233105108","#505066"
"european championships (football) fans","0.438420394064168","#505066"
"europa league fans","0.433565569581546","#505066"
"rugby league fans","0.424680491456988","#505066"
"soccer fans","0.420526907098154","#505066"
"champions league fans","0.412701030963815","#505066"
"soccer fans- attendees","0.410110675154383","#505066"
"mls fans","0.394587706975999","#505066"
"aussie rules loyalists","0.392944710763688","#505066"
"bundesliga fans","0.385871439548557","#505066"
"afl fans","0.382776669916778","#505066"
"fifa world cup fans","0.371592867480076","#505066"
"eredivise fans","0.370101223967009","#505066"
"freestyle football fans","0.368468140990667","#505066"
"rugby world cup fans","0.367581854849378","#505066"
"rugby fans","0.364298025347635","#505066"
"turkish super ligue fans","0.3613649211528","#505066"
"nfl fans","0.348236610510412","#505066"
"la liga fans","0.348042869699536","#505066"
"sports radio fans","0.345330060422436","#505066"
"serie a fans","0.341409816182825","#505066"
"ligue 1 fans","0.339623762976427","#505066"
"fantasy sports players","0.338139069494351","#505066"
"euro 2020 fans","0.331008258523467","#505066"
"sports fans","0.321854133891286","#505066"
"tv sports fans","0.321353380546011","#505066"
"sport show fans","0.320749294652755","#505066"
"experience seeker - sports events","0.318965353844988","#505066"
"ncaa football lovers","0.317382666971874","#505066"
"table football players","0.316294796937089","#505066"
"kabaddi enthusiasts","0.315355714814911","#505066"
"uk interested","0.313787217992517","#505066"
"cricket world cup fans","0.310206416480972","#505066"
"power 5 conferences fans","0.308350184286671","#505066"
"news junkies- sports stories","0.307080599578369","#505066"
"american football fans","0.304432187547539","#505066"
"cricket fans","0.302000935177304","#505066"
"coach fans","0.299096630625919","#505066"
"country club members","0.297885250694942","#505066"
"british cuisine fans","0.295176509513551","#505066"
"english proficiency","0.294811062139691","#505066"
"indie music fans","0.291945376034325","#690000"
"athletes & sports professionals","0.290768674243669","#505066"
"baseball fans","0.28988332890272","#505066"
"darts players","0.288393523714314","#505066"
"nippon baseball fans","0.283834548764418","#505066"
"sports memorabilia collectors","0.283326055653569","#505066"
"ncaa baseball fans","0.283228721818974","#505066"
"jukskei players","0.281093028323921","#505066"
"nhl fans","0.279971584592414","#505066"
"ipl fans","0.276301586259226","#505066"
"field hockey fans","0.273909395421189","#505066"
"e-sports gamers","0.273835316410655","#505066"
"livestreaming devotees","0.273458369896373","#505066"
"lacrosse fans","0.272901289974188","#505066"
"domestic holidayers","0.27152337528244","#505066"
"cornhole players","0.270606713451737","#505066"
"jordan interested","0.269436693249728","#505066"
"basketball fans- attendees","0.268329685286023","#505066"
"ncaa basketball devotees","0.266056453741392","#505066"
"the uk interested","0.26568721390114","#505066"
"on the shopping list- beer","0.265135535678625","#505066"
"london interested","0.263168758105287","#505066"
"catch-up tv buffs","0.262781230309388","#505066"
"sports players","0.262504885451242","#505066"
"mlb fans","0.261931652849977","#505066"
"nba fans","0.261447737546443","#505066"
"curling enthusiasts","0.261190098665102","#505066"
"british show fans","0.26102653607005","#505066"
"beer tasting aficionados","0.260653925651282","#505066"
"netball players","0.259890979064351","#505066"
"experience seeker - pubs and bars","0.259774931272708","#505066"
"handball buffs","0.259583182664249","#505066"
"ice hockey fans","0.25686746930745","#505066"
"cost efficiency masters","0.256039230477013","#505066"
"college sports fans","0.254906251007301","#505066"
"snooker/pool/billiards players","0.254776913512961","#505066"
"ireland interested","0.254198498028467","#505066"
"ott show binge-watchers","0.253870699307733","#505066"
"fencing buffs","0.253697068278548","#505066"
"gardening fans- flowers","0.253606434427382","#505066"
"shopping centre enthusiasts","0.252054047049115","#505066"
"animation show fans","0.251907228958875","#505066"
"gardening fans- guerrilla gardening","0.251538410416196","#505066"
"nike fans","0.251235406549485","#505066"
"experience seeker - live music","0.250049526091066","#505066"
