"id","Size","color"
"mainstream shoe buyers- male","0.494947892940662","#505066"
"health concerned- foot health","0.493091968283417","#505066"
"budget shoe buyers- male","0.493018681484007","#505066"
"fitness fans- male running shoes","0.49185508216833","#505066"
"mainstream shoe buyers- female","0.486884525616849","#505066"
"fitness fans- female running shoes","0.479921892238778","#505066"
"on-the-pulse fashionistas- shoes","0.457326566461103","#690000"
"fitness fans- running","0.444830037832836","#505066"
"asics fans","0.443957039866913","#505066"
"dedicated walkers","0.440865367899598","#505066"
"boots - female fans","0.436300378937499","#505066"
"skechers fans","0.436201850710404","#505066"
"fitness fans- cross trainers","0.432761126391902","#505066"
"fitness fans- jogging","0.430135149904399","#505066"
"boots - male fans","0.429114361325207","#505066"
"luxury shoe buyers- female","0.405992329233561","#505066"
"new balance fans","0.401577158815577","#505066"
"luxury shoe buyers- male","0.395654434208771","#505066"
"budget shoes - female fans","0.394600772036263","#505066"
"budget shoe buyers- female","0.389818039106669","#505066"
"foot locker fans","0.380123804741809","#505066"
"jazzy sock fans","0.379948669648895","#505066"
"vegans","0.379374350275434","#505066"
"street style","0.378424309011667","#505066"
"budget shoes - male fans","0.377710747263212","#505066"
"beach volleyball fans","0.377501079802897","#690000"
"puma fans","0.375819732997129","#505066"
"mainstream sportswear buyers- male","0.372410792588107","#505066"
"healthy eaters","0.371189126186233","#505066"
"fitness fans- physical exercise","0.370867316349632","#505066"
"nine west fans","0.370152190061738","#505066"
"fitness fans","0.368667277672074","#505066"
"healthy living- wellness","0.368605541000533","#505066"
"independent spirits","0.367645132654653","#690000"
"nicholas kirkwood fans","0.36689327938199","#505066"
"trail hikers","0.362983397089608","#505066"
"nike fans","0.361211494083402","#505066"
"stuart weitzman fans","0.360764212191069","#505066"
"adidas fans","0.360011465574294","#505066"
"skateboarding buffs","0.360011465574294","#690000"
"budget sportswear buyers- male","0.354300113739315","#505066"
"isabel marant fans","0.352820151381754","#505066"
"experience seeker - ballet","0.351483644586872","#505066"
"lululemon fans","0.35128802857697","#505066"
"cole haan fans","0.350699046096809","#505066"
"freestyle football fans","0.348538636486114","#690000"
"sports players- equipment","0.347761627142786","#690000"
"aldo fans","0.346815028541819","#505066"
"steve madden fans","0.345945386046468","#505066"
"on-the-pulse fashionistas","0.345366816841627","#690000"
"christian louboutin fans","0.345158400427368","#505066"
"sustainability champions","0.342555229380239","#690000"
"fitness fans- cardio","0.341953515270357","#505066"
"sports players","0.340921944163683","#690000"
"health and fitness show fans","0.340675175975429","#505066"
"mountain climbing buffs","0.339869555224962","#505066"
"mountaineering experts","0.339869555224962","#505066"
"luxury sportswear buyers- female","0.339368536182687","#505066"
"dieters- paleo","0.339327660831237","#505066"
"long-distance runners","0.336762410602846","#690000"
"vegetarians","0.335216837767473","#505066"
"fila fans","0.333366734970924","#505066"
"volleyball lovers","0.333185889548262","#690000"
"on the shopping list- vegetarian food","0.331955570852458","#505066"
"coach fans","0.329040164237613","#505066"
"on the shopping list- vegan food","0.325359236803809","#505066"
"diving devotees","0.325334074355658","#690000"
"yoga fans","0.324928897687081","#505066"
"mainstream sportswear buyers- female","0.32384796879113","#505066"
"manolo blahnik fans","0.323359578533178","#505066"
"on the shopping list- organic food","0.323210061002251","#505066"
"news junkies- sports stories","0.320708395551883","#505066"
"tennis polo fans","0.320128868579374","#690000"
"training experts","0.320107720489558","#505066"
"triathlon competitors","0.320070208673785","#690000"
"budget sportswear buyers- female","0.320054412410175","#505066"
"fossil fans","0.319176727579602","#505066"
"outdoor adventurers- beaches","0.318425802556686","#505066"
"sports science enthusiasts","0.318425077037343","#505066"
"healthy living- nutrition","0.316716580422694","#505066"
"mainstream casual dressers- male","0.315757102016239","#505066"
"healthy living- alternative medicine","0.315496320273057","#505066"
"healthy living- holistic health","0.315496320273057","#505066"
"luxury sportswear buyers- male","0.314582829657793","#505066"
"roller skating fans","0.314367098058742","#505066"
"scuba diving enthusiasts","0.314199296260393","#505066"
"outdoor adventurers","0.313198526151363","#505066"
"mainstream accessory wearers- female","0.311300364713972","#505066"
"backpackers","0.311176944292261","#505066"
"snorkelling fans","0.311026655123814","#505066"
"the north face fans","0.310890464936176","#505066"
"mainstream dressers- female","0.310589794603093","#505066"
"snowshoeing enthusiasts","0.310512506062552","#8B0000"
"equestrian enthusiasts","0.310471099696667","#8B0000"
"mainstream dressers- male","0.308620321180817","#505066"
"thru-hiking enthusiasts","0.308281040709632","#505066"
"environmental advocates","0.307725804611948","#8B0000"
"orienteering experts","0.306506033519752","#505066"
"fitness fans- activity tracker","0.305498638489053","#505066"
"fitness fans- gyms & athletic clubs","0.303420539003361","#505066"
"dieters- food supplements","0.302819280650606","#505066"
"foragers","0.302794166379315","#505066"
