"id","Size","color"
"quality seekers",0.9,"#690000"
"supermarket regulars",0.790015376397231,"#690000"
"known brand prioritisers",0.722142409039748,"#690000"
"on the shopping list- organic food",0.698333145979351,"#690000"
"on the pulse- retail industry",0.675843799021495,"#690000"
"organizational gurus",0.674963799996476,"#690000"
"socialisers- home entertaining",0.670579079910604,"#690000"
"on the pulse- food industry",0.669785804256586,"#690000"
"british cuisine fans",0.664744359980877,"#690000"
"luxury shoppers",0.648467261735085,"#690000"
"on the shopping list- biscuit",0.6422914765398,"#690000"
"foodies",0.633585955778054,"#690000"
"dieters- food supplements",0.620482482024476,"#690000"
"savvy savers",0.619158674716241,"#690000"
"fair trade prioritisers",0.618810683086929,"#690000"
"designer outlet shoppers",0.602367384202689,"#690000"
"on the shopping list- tarts & sweet treats",0.598694598483544,"#690000"
"cooking enthusiasts",0.577227179137191,"#690000"
"food, drink and cooking show fans",0.564955632219121,"#690000"
"food, drink and cooking show fans",0.564955632219121,"#690000"
"food, drink and cooking show fans",0.564955632219121,"#690000"
"on the shopping list- chocolate",0.562959104719177,"#690000"
"dieters- paleo",0.5591455265323,"#690000"
"cooking enthusiasts- cookware & bakeware",0.557644356954543,"#690000"
"uk interested",0.556083750784199,"#690000"
"high street fashionistas",0.555935012553138,"#690000"
"snackers",0.546491433490173,"#690000"
"on the shopping list- cookies",0.544334215232316,"#690000"
"subscription box members",0.54316721511969,"#690000"
"jil sander fans",0.542392151890069,"#690000"
"magazine addicts",0.537672016621796,"#690000"
"moynat fans",0.52992713665997,"#690000"
"healthy living- nutrition",0.525623473464264,"#690000"
"the uk interested",0.525593516519982,"#690000"
"on the pulse- advertising industry",0.520403041594051,"#690000"
"child fashion",0.519906344699205,"#690000"
"family time focussed",0.519636688745724,"#690000"
"home design fans- storage & shelving",0.514586135706328,"#690000"
"on the shopping list- bread",0.513102227127897,"#690000"
"home upgraders- freezers",0.512758062452871,"#690000"
"cooking enthusiasts- recipe inspiration",0.510990205901913,"#690000"
"designer clothing fans",0.509580806316921,"#690000"
"on the shopping list- cheese & cheesemaking",0.505746045825166,"#690000"
"on the shopping list- seafood",0.504333114296619,"#690000"
"home upgraders- other kitchen appliance accessories",0.503544434535642,"#690000"
"home upgraders- cooking ranges & stoves",0.501998159568207,"#690000"
"a.p.c. fans",0.501708091899422,"#690000"
"healthy eaters",0.497769248435774,"#690000"
"pet owners- finding the right food",0.497565039013373,"#690000"
"prada fans",0.497369387511963,"#690000"
"home upgraders- washers & dryers",0.496883751172269,"#690000"
"banana republic fans",0.494086796677574,"#690000"
"on the shopping list- condiments & sauces",0.493505738942829,"#690000"
"gardening fans- herb keeping",0.492709475921067,"#690000"
"bvlgari fans",0.492506513343577,"#690000"
"calvin klein fans",0.492434963738688,"#690000"
"shopping centre enthusiasts",0.491349239027149,"#690000"
"margaret howell fans",0.491212935142824,"#690000"
"time poor people",0.490700886357635,"#690000"
"ethics thinkers",0.485338326293618,"#690000"
"on the pulse- media industry",0.484616414122245,"#690000"
"unique product prioritisers",0.484198275756644,"#690000"
"on the shopping list- crackers",0.484076281934383,"#690000"
"cooking enthusiasts- mixer & blender accessories",0.482314876328608,"#690000"
"on the shopping list- cakes",0.481810321686998,"#690000"
"african cuisine fans",0.481461382140517,"#690000"
"salvatore ferragamo fans",0.480973529574814,"#690000"
"on the pulse- apparel industry",0.479657507120249,"#690000"
"hypochondriacs",0.47920269415211,"#690000"
"home upgraders- refrigerators",0.478463995317116,"#690000"
"hermes (fashion) fans",0.477444746101514,"#690000"
